HotelId,RoomCode,MealPlan,Occupancy,Date,Price,MinLOS,MaxLOS,StopSell,Alloc
HG_003,DBL,RO,ADL-1,2026-06-17,116.97,1,21,false,4
HG_003,DBL,RO,ADL-1,2026-06-18,115.37,1,21,false,4
HG_003,DBL,RO,ADL-1,2026-06-19,116.54,1,21,false,4
HG_003,DBL,RO,ADL-1,2026-06-20,134.18,1,21,false,4
HG_003,DBL,RO,ADL-1,2026-06-21,140.25,1,21,false,4
HG_003,DBL,RO,ADL-1,2026-06-22,123.07,1,21,false,4
HG_003,DBL,RO,ADL-1,2026-06-23,119.47,1,21,false,4
HG_003,DBL,RO,ADL-1,2026-06-24,120.44,1,21,false,4
HG_003,DBL,RO,ADL-1,2026-06-25,117.72,1,21,false,4
HG_003,DBL,RO,ADL-1,2026-06-26,115.92,1,21,false,4
HG_003,DBL,RO,ADL-1,2026-06-27,136.05,1,21,false,4
HG_003,DBL,RO,ADL-1,2026-06-28,133.93,1,21,false,4
HG_003,DBL,RO,ADL-1,2026-06-29,118.27,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-01,105.34,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-02,126.01,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-03,126.60,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-04,107.13,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-05,104.15,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-06,106.22,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-07,104.44,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-08,107.42,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-09,119.50,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-10,119.64,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-11,107.31,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-12,101.37,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-13,102.79,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-14,107.55,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-15,101.83,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-16,140.89,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-17,136.57,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-18,111.01,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-19,110.45,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-20,119.08,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-21,118.05,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-22,114.35,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-23,130.73,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-24,133.07,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-25,119.13,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-26,110.37,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-27,110.78,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-28,111.97,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-29,115.18,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-30,141.03,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-05-31,149.48,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-01,124.15,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-02,128.69,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-03,121.00,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-04,130.21,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-05,119.84,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-06,147.34,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-07,139.73,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-08,121.32,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-09,128.92,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-10,120.80,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-11,119.59,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-12,125.74,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-13,141.15,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-14,138.68,3,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-15,130.79,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-16,137.61,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-17,135.82,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-18,133.98,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-19,135.64,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-20,154.24,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-21,153.68,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-22,129.60,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-23,132.68,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-24,130.58,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-25,134.74,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-26,140.18,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-27,160.68,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-28,161.68,1,21,false,4
HG_003,DBL,BB,ADL-1,2026-06-29,136.72,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-01,116.84,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-02,142.68,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-03,136.46,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-04,120.49,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-05,120.14,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-06,119.28,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-07,119.10,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-08,117.09,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-09,141.33,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-10,134.91,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-11,118.62,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-12,119.66,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-13,114.79,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-14,121.36,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-15,121.15,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-16,147.60,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-17,154.68,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-18,130.73,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-19,135.14,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-20,128.78,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-21,128.99,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-22,134.07,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-23,154.99,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-24,152.81,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-25,130.92,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-26,125.96,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-27,135.07,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-28,131.60,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-29,126.45,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-30,153.96,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-05-31,154.66,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-01,136.37,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-02,144.37,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-03,139.34,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-04,136.43,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-05,138.70,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-06,162.51,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-07,167.12,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-08,136.34,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-09,141.40,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-10,145.78,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-11,140.89,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-12,143.35,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-13,152.87,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-14,152.92,3,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-15,151.91,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-16,147.13,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-17,156.03,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-18,148.49,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-19,152.75,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-20,166.27,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-21,168.06,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-22,152.94,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-23,145.20,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-24,147.55,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-25,150.47,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-26,156.64,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-27,163.30,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-28,166.26,1,21,false,4
HG_003,DBL,HB,ADL-1,2026-06-29,149.99,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-01,118.29,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-02,135.53,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-03,146.20,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-04,124.43,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-05,115.17,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-06,120.33,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-07,122.39,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-08,124.38,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-09,137.48,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-10,140.42,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-11,116.96,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-12,116.53,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-13,117.58,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-14,115.51,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-15,121.44,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-16,156.69,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-17,155.92,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-18,127.39,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-19,131.27,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-20,134.27,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-21,126.58,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-22,126.76,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-23,151.23,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-24,150.11,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-25,130.15,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-26,133.10,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-27,129.38,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-28,127.94,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-29,130.87,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-30,146.58,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-05-31,164.23,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-01,140.69,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-02,134.09,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-03,134.64,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-04,140.30,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-05,134.15,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-06,160.28,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-07,164.11,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-08,139.67,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-09,138.21,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-10,134.17,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-11,144.21,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-12,136.57,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-13,158.96,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-14,161.92,3,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-15,150.96,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-16,154.39,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-17,143.79,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-18,143.79,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-19,154.63,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-20,162.65,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-21,169.46,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-22,155.89,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-23,156.57,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-24,150.75,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-25,150.82,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-26,151.63,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-27,167.27,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-28,173.79,1,21,false,4
HG_003,SGL,RO,ADL-1,2026-06-29,143.31,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-01,136.61,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-02,153.28,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-03,152.54,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-04,130.21,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-05,136.09,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-06,134.85,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-07,129.04,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-08,137.57,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-09,157.79,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-10,160.00,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-11,138.41,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-12,133.78,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-13,132.60,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-14,132.68,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-15,136.05,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-16,158.89,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-17,159.25,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-18,138.75,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-19,141.95,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-20,144.39,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-21,141.59,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-22,138.77,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-23,160.76,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-24,167.29,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-25,147.87,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-26,140.22,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-27,145.03,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-28,140.89,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-29,144.27,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-30,172.30,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-05-31,170.93,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-01,155.52,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-02,148.99,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-03,150.27,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-04,154.44,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-05,156.16,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-06,167.71,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-07,179.01,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-08,155.29,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-09,152.73,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-10,151.66,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-11,159.24,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-12,161.45,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-13,182.85,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-14,173.18,3,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-15,160.92,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-16,161.60,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-17,169.63,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-18,161.82,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-19,160.86,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-20,187.14,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-21,186.75,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-22,170.46,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-23,167.51,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-24,171.64,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-25,162.21,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-26,169.76,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-27,190.47,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-28,184.41,1,21,false,4
HG_003,SGL,BB,ADL-1,2026-06-29,167.37,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-01,148.65,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-02,164.44,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-03,165.14,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-04,144.07,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-05,143.84,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-06,147.27,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-07,147.01,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-08,149.88,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-09,162.48,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-10,172.19,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-11,148.91,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-12,145.63,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-13,145.54,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-14,146.11,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-15,152.32,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-16,184.61,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-17,177.12,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-18,166.86,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-19,156.79,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-20,155.94,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-21,155.50,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-22,156.68,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-23,184.50,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-24,180.52,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-25,155.27,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-26,166.87,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-27,159.24,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-28,165.87,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-29,165.68,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-30,174.97,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-05-31,188.25,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-01,171.56,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-02,176.36,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-03,176.91,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-04,166.95,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-05,175.83,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-06,191.79,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-07,193.32,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-08,174.71,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-09,170.57,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-10,170.97,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-11,167.84,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-12,170.22,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-13,197.87,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-14,183.24,3,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-15,187.69,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-16,183.75,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-17,175.45,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-18,173.08,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-19,176.26,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-20,193.86,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-21,191.71,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-22,182.81,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-23,181.10,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-24,183.50,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-25,181.69,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-26,184.57,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-27,195.81,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-28,197.87,1,21,false,4
HG_003,SGL,HB,ADL-1,2026-06-29,185.75,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-01,152.60,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-02,167.64,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-03,167.16,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-04,147.22,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-05,150.42,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-06,144.22,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-07,152.57,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-08,150.64,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-09,167.53,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-10,171.88,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-11,144.43,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-12,144.04,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-13,143.58,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-14,148.96,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-15,151.55,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-16,174.93,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-17,182.77,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-18,154.92,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-19,160.23,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-20,157.16,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-21,165.45,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-22,158.55,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-23,178.28,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-24,181.86,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-25,163.12,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-26,161.00,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-27,153.08,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-28,158.70,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-29,156.55,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-30,179.06,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-05-31,197.38,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-01,169.60,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-02,172.78,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-03,173.96,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-04,176.09,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-05,173.52,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-06,196.85,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-07,196.32,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-08,167.36,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-09,168.44,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-10,162.96,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-11,169.57,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-12,164.98,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-13,196.69,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-14,183.69,3,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-15,183.47,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-16,183.68,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-17,184.89,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-18,174.16,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-19,177.41,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-20,208.65,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-21,198.94,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-22,183.97,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-23,184.67,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-24,174.37,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-25,178.39,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-26,182.22,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-27,191.37,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-28,191.15,1,21,false,4
HG_003,FAM,RO,ADL-1,2026-06-29,183.47,1,21,false,4
HG_003,FAM,BB,ADL-1,2026-05-01,165.46,3,21,false,4
HG_003,FAM,BB,ADL-1,2026-05-02,187.44,3,21,false,4
HG_003,FAM,BB,ADL-1,2026-05-03,183.92,3,21,false,4
